id,model,name,account_id:id,date,ref,partner_id:id,move_id:id,debit,credit,journal_id:id,period_id:id,account_tax_id,analytics_id:id
aml_cicsa_325,account.move.line,"Reverse 19/930 Alquiler de Vehiculos Ford Explorer Azul Placa AA888GK  01/12 al 31/12/2013.Jose Marcano/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,am_cicsa_19000000046,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_326,account.move.line,"Reverse 19/930 Alquiler de Vehiculos - Mazda BT50 beige Placa: A28AA1A 01 al 30/12. Gerardo Marquez/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,am_cicsa_19000000046,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_327,account.move.line,"Revesre 19/930 Alquiler de Vehiculos -Toyota Hylux Beige Placa: A63AA9T 01/12 al 31/12/13. Alfonso Arrollo/ Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,am_cicsa_19000000046,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_328,account.move.line,"Reverse 19/930 Alquiler de Vehiculos - Mazda BT50 beige Placa: A90AAOM. Luis Delgado 01/al 31/12/1312/  Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,am_cicsa_19000000046,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_329,account.move.line,"Reverse 19/930 Alquiler de Vehiculos Cicsa Chevrolet Trail Blazer  Placa AD658VV   01/12 al 31/12/2013. Jose Campuzano /Transporte Ejecutivo Camor,C.A",73103001,2014-01-27,,,am_cicsa_19000000046,,72000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_330,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Serv Sep13 HP /Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,39192.5,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_331,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,3000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_332,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct13 HP/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,32066.59,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_333,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,3000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_334,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct 13 HP/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,39192.5,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_335,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct13 Reemb/Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,15750,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_336,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Nov 13 HP/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,67696.14,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_337,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Reem 13/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000046,16500,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_338,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 HP/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,39192.5,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_339,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,3000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_340,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct13 HP/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,32066.59,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_341,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Sep13 Reemb/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,3000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_342,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct 13 HP/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,39192.5,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_343,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Oct13 Reemb/Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,15750,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_344,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Nov 13 HP/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,67696.14,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_345,account.move.line,"Reverso 19/930 Civil, Contrato mecánica, Instrumentación Supervisión Reem 13/ Los Inspectores de Venezuela, C.A",20181001,2014-01-27,,,am_cicsa_19000000046,,16500,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_346,account.move.line,"Reverso 19/954 Servicio de Seguridad Octubre 2013/ SPS Risk Vigiliancia ,C..A",20181001,2014-01-27,,,am_cicsa_19000000047,78268.56,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_347,account.move.line,"Reverso 19/954 Servicio de Seguridad Noviembre 2013/ SPS Risk Vigiliancia ,C..A",20181001,2014-01-27,,,am_cicsa_19000000047,99328.56,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_348,account.move.line,"Reverso 19/954 Servicio de Seguridad Diciembre  2013/ SPS Risk Vigiliancia ,C..A",20181001,2014-01-27,,,am_cicsa_19000000047,78268.56,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_349,account.move.line,"Reverso 19/954 Fiesta de Navidad Noviembre 2013/ SPS Risk Vigiliancia ,C..A",20181001,2014-01-27,,,am_cicsa_19000000047,1593,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_350,account.move.line,"Reverso 19/954 Servicio de Seguridad Octubre 2013/ SPS Risk Vigiliancia ,C..A",73133001,2014-01-27,,,am_cicsa_19000000047,,78268.56,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_351,account.move.line,"Reverso 19/954 Servicio de Seguridad Noviembre 2013/ SPS Risk Vigiliancia ,C..A",73133001,2014-01-27,,,am_cicsa_19000000047,,99328.56,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_352,account.move.line,"Reverso 19/954 Servicio de Seguridad Diciembre  2013/ SPS Risk Vigiliancia ,C..A",73133001,2014-01-27,,,am_cicsa_19000000047,,78268.56,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_353,account.move.line,"Reverso 19/954 Fiesta de Navidad Noviembre 2013/ SPS Risk Vigiliancia ,C..A",73133001,2014-01-27,,,am_cicsa_19000000047,,1593,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_023
aml_cicsa_354,account.move.line,"Reverso 19/955 Administracion de Nomina Diciembre  2013. /J.L.R System Solution, c.a",20181001,2014-01-27,,,am_cicsa_19000000048,598292.66,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_355,account.move.line,"Reverso 19/955 Administracion de Nomina Dic 2013, 10,551,491. /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,37977.9,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_356,account.move.line,"Reverso 19/955Administracion de Nomina Dic  2013. 10,898,037 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,41560.93,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_025
aml_cicsa_357,account.move.line,"Reverso 19/955Administracion de Nomina Dic  2013. 11,657,498 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,57376,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_358,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013,17,900,937 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,23179.63,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_359,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013, 7,800,290 / J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,64982.43,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_360,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013. 5,087,848 / J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,66576.06,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_361,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013, 4,212,341 / J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,77169.67,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_362,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013, 6,143,833 / J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,39495.28,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_020
aml_cicsa_363,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013. 3,604,262 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,25524.72,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_018
aml_cicsa_364,account.move.line,"Reverso 19/955 Administracion de Nomina Dic  2013, 13,612,323 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,59378.37,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_365,account.move.line,"Reverso 19/955 Administracion de Nomina Dic 2013, 12,066,970 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,25092.75,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_025
aml_cicsa_366,account.move.line,"Reverso 19/955 Administracion de Nomina Dic 2013, 14,431.703 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,39311.5,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_367,account.move.line,"Reverso 19/955 Administracion de Nomina Dic 2013, 16,315.024 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,22708.26,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_025
aml_cicsa_368,account.move.line,"Reverso 19/955 Administracion de Nomina Dic 2013, 14,330,326 /J.L.R System Solution, c.a",73114004,2014-01-27,,,am_cicsa_19000000048,,17959.16,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_369,account.move.line,"Reverso 19/955 Acumulados Servicios de Limpieza Dic 2013 / Induservi, C.A.",20181001,2014-01-27,,,am_cicsa_19000000048,71300,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_370,account.move.line,"Reverso 19/955 Acumulados Servicios de Limpieza Dic 2013 / Induservi, C.A.",73135001,2014-01-27,,,am_cicsa_19000000048,,71300,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_371,account.move.line,Reverso 19/955 Acumulados Electricidad  December   2013 /Corpoelec,20181001,2014-01-27,,,am_cicsa_19000000048,1500,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_372,account.move.line,Reverso 19/955 Acumulados Electricidad December   2013 /Corpoelec,73121005,2014-01-27,,,am_cicsa_19000000048,,1500,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_373,account.move.line,Reverso 19/955 Acumulados  Travel Services Dic   2013/ taxi,20181001,2014-01-27,,,am_cicsa_19000000048,33531,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_374,account.move.line,Reverso 19/955 Acumulados  Travel Services Dic   2013/ taxi,77101001,2014-01-27,,,am_cicsa_19000000048,,33531,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_375,account.move.line,Reverso 19/955 Acumulados  Servicio de encomiendas Dic 2013/ Servicios Llamamoto C.A,20181001,2014-01-27,,,am_cicsa_19000000048,3500,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_376,account.move.line,Reverso 19/955 Acumulados  Servicio de encomiendas Dic 2013/ Servicios Llamamoto C.A,73121004,2014-01-27,,,am_cicsa_19000000048,,3500,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_377,account.move.line,"Reverso 19/955 Reparacion de Aire Acondicionado Dic 2013/ HL Servicios Integrales, C.A.",20181001,2014-01-27,,,am_cicsa_19000000048,42500,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_378,account.move.line,"Reverso 19/955 Reparacion de Aire Acondicionado Dic 2013/ HL Servicios Integrales, C.A.",73149002,2014-01-27,,,am_cicsa_19000000048,,42500,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_021
aml_cicsa_379,account.move.line,"Reverso 19/956  Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./It Services Venezuela, S.A",20181001,2014-01-27,,,am_cicsa_19000000049,209445,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_380,account.move.line,"Reverso 19/956  Adquisicion de Aplicaciones Electronicas de la Plataforma de Datos y Seguridad de la Infraestructura tecnologica ./It Services Venezuela, S.A",73114004,2014-01-27,,,am_cicsa_19000000049,,209445,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_381,account.move.line,Reverso 19/956 Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,20181001,2014-01-27,,,am_cicsa_19000000049,601431.25,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_382,account.move.line,Reverso 19/956 Servicio de Instalacion y Configuracion de Hardware y Software/ Desca C.A Venezuela,73114004,2014-01-27,,,am_cicsa_19000000049,,601431.25,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_383,account.move.line,Reverso 19/956 Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Nov  Dic  13/ Informatica Gesfor Venezuela C.A,20181001,2014-01-27,,,am_cicsa_19000000049,321001.04,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_384,account.move.line,Reverso 19/956 Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Nov 13/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,178529.92,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_385,account.move.line,Reverso 19/956 Servicicio de CAU para las Oficinas de CICsa y Campo Morichal Dic  13/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,142471.12,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_386,account.move.line,"Reverso 19/956 Real Serices Dece 13 Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",20181001,2014-01-27,,,am_cicsa_19000000049,15458.16,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_387,account.move.line,"Reverso 19/956 Real Service of Dec  2013 Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",20181001,2014-01-27,,,am_cicsa_19000000049,15820,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_388,account.move.line,"Reverso 19/956 Real Serices Dec 13 Share point Foundation Entreprise 50 GB/ PrivateIP Services, C.A",73137002,2014-01-27,,,am_cicsa_19000000049,,15458.16,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_389,account.move.line,"Reverso 19/956 Real Service of Dec  2013 Servicio de Correo Exchange Empresarial/ PrivateIP Services, C.A",73137002,2014-01-27,,,am_cicsa_19000000049,,15820,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_390,account.move.line,Reverso 19/956  Acumulado  Dic  2013  - Servicio Telefonico/ CANTV,20181001,2014-01-27,,,am_cicsa_19000000049,4100,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_391,account.move.line,Reverso 19/956  Acumulado  Dic  2013  - Servicio Telefonico/ CANTV,20181001,2014-01-27,,,am_cicsa_19000000049,7503,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_392,account.move.line,Reverso 19/956  Acumulado  Dic  2013  - Servicio Telefonico/ CANTV,73121003,2014-01-27,,,am_cicsa_19000000049,,4100,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_393,account.move.line,Reverso 19/956  Acumulado  Dic  2013  - Servicio Telefonico/ CANTV,73121003,2014-01-27,,,am_cicsa_19000000049,,7503,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_394,account.move.line,Reverso 19/956 Celular Diciembre 2013/ Telefonica Venezolana,20181001,2014-01-27,,,am_cicsa_19000000049,30045.54,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_395,account.move.line,Reverso 19/956 Celular Diciembre 2013/ Telefonica Venezolana,73121003,2014-01-27,,,am_cicsa_19000000049,,30045.54,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_396,account.move.line,Reverso 19/956 Acumulados Movilnet Diciembre,20181001,2014-01-27,,,am_cicsa_19000000049,107624.37,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_397,account.move.line,Reverso 19/956 Acumulados Movilnet Septiembre 2013,73121003,2014-01-27,,,am_cicsa_19000000049,,32042.47,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_398,account.move.line,Reverso 19/956 Acumulados Movilnet  Nov 2013,73121003,2014-01-27,,,am_cicsa_19000000049,,37790.95,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_399,account.move.line,Reverso 19/956 Acumulados Movilnet  Dic  2013,73121003,2014-01-27,,,am_cicsa_19000000049,,37790.95,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_400,account.move.line,Reverso 19/956 Reembolsables March- Se´p /Informatica Gesfor Venezuela C.A,20181001,2014-01-27,,,am_cicsa_19000000049,41066.3,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_401,account.move.line,Reverso 19/956 Reembolsables Cau Services Abril 2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,4456.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_402,account.move.line,Reverso 19/956 Reembolsables Cau Services May  2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,5176.82,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_403,account.move.line,Reverso 19/956 Reembolsables Cau Services Mar13/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,5116.1,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_404,account.move.line,Reverso 19/956 Reembolsables Cau Services July  2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,5176.82,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_405,account.move.line,Reverso 19/956 Reembolsables Cau Services August  2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,9183.02,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_406,account.move.line,Reverso 19/956 Reembolsables Cau eSrvices September  2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,5176.82,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_407,account.move.line,Reverso 19/956 Reembolsables Cau Services June  2013/ Informatica Gesfor Venezuela C.A,73137002,2014-01-27,,,am_cicsa_19000000049,,6780.62,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_408,account.move.line,Reverso 19/956 Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013/ GNBS,20181002,2014-01-27,,,am_cicsa_19000000050,300,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_409,account.move.line,Reverso 19/956 Licenciamiento de Soporte al Sistema Operativo Multibiligue Ano 2013/ GNBS,73137003,2014-01-27,,,am_cicsa_19000000050,,300,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_410,account.move.line,"Reverso 19/956 Vb043AA, replicador de Puerto  Marca HP 230W/ GNBS",20181002,2014-01-27,,,am_cicsa_19000000050,624.4,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_411,account.move.line,"Reverso 19/956 Vb043AA, replicador de Puerto  Marca HP 230W/ GNBS",74110102,2014-01-27,,,am_cicsa_19000000050,,624.4,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_016
aml_cicsa_412,account.move.line,Reverso 19/956 Acumulados Tax 2013/ Tesoro nacional,20181001,2014-01-27,,,am_cicsa_19000000051,5905.26,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_413,account.move.line,Reverso 19/956 Acumulados Tax 2013/ Tesoro nacional,78301001,2014-01-27,,,am_cicsa_19000000051,,5905.26,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_414,account.move.line,Reverso Acumulado de Auditoria 2013,20181001,2014-01-27,,,am_cicsa_19000000051,93000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,
aml_cicsa_415,account.move.line,Reverso Acumulado de Auditoria 2013,73113001,2014-01-27,,,am_cicsa_19000000051,,93000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_017
aml_cicsa_416,account.move.line,Alquiler de Vehiculo - .Jose Marcano,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_417,account.move.line,Alquiler de Vehiculo . Gerardo Marquez,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_418,account.move.line,Alquiler de Vehiculo  -. Alfonso Arrollo,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_419,account.move.line,Alquiler de Vehiculo  - Luis Delgado ,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_420,account.move.line,Alquiler de Vehiculo ,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_421,account.move.line,Alquiler de Vehiculo ,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_422,account.move.line,Alquiler de Vehiculo  Cicsa . Jose Campuzano ,73103001,2014-01-27,,,am_cicsa_19000000052,129000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_015
aml_cicsa_423,account.move.line,Alquiler de Vehiculos CICSA,20181001,2014-01-27,,,am_cicsa_19000000052,,903000,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_424,account.move.line,"Servico de Supervision civil, mecánica, Instrumentación Sep13 HP/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000052,39192.5,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
aml_cicsa_425,account.move.line,"Servico de Supervision civil, mecánica, Instrumentación Sep13 Reemb/ Los Inspectores de Venezuela, C.A",73114001,2014-01-27,,,am_cicsa_19000000052,3000,,cicsa_data.aj_cicsa_general,cicsa_data.ap_cicsa_01,,cicsa_data.aapi_024
